pair_id	region_id	chr	start	end	ancestry	trait_a	trait_b	path_a	path_b
chr16_13750000_16250000__EUR__bmi_vs_hypertension	chr16_13750000_16250000	16	13750000	16250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_13750000_16250000__EUR__bmi_vs_stroke	chr16_13750000_16250000	16	13750000	16250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_13750000_16250000__EUR__bmi_vs_asthma	chr16_13750000_16250000	16	13750000	16250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_13750000_16250000__EUR__t2d_vs_hypertension	chr16_13750000_16250000	16	13750000	16250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_13750000_16250000__EUR__t2d_vs_stroke	chr16_13750000_16250000	16	13750000	16250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_13750000_16250000__EUR__t2d_vs_asthma	chr16_13750000_16250000	16	13750000	16250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_13750000_16250000__EUR__hypertension_vs_stroke	chr16_13750000_16250000	16	13750000	16250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_13750000_16250000__EUR__hypertension_vs_asthma	chr16_13750000_16250000	16	13750000	16250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_13750000_16250000__EUR__stroke_vs_asthma	chr16_13750000_16250000	16	13750000	16250000	EUR	stroke	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_18750000_22250000__EUR__bmi_vs_t2d	chr16_18750000_22250000	16	18750000	22250000	EUR	bmi	t2d	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz
chr16_18750000_22250000__EUR__bmi_vs_hypertension	chr16_18750000_22250000	16	18750000	22250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_18750000_22250000__EUR__bmi_vs_stroke	chr16_18750000_22250000	16	18750000	22250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_18750000_22250000__EUR__bmi_vs_asthma	chr16_18750000_22250000	16	18750000	22250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_18750000_22250000__EUR__t2d_vs_hypertension	chr16_18750000_22250000	16	18750000	22250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_18750000_22250000__EUR__t2d_vs_stroke	chr16_18750000_22250000	16	18750000	22250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_18750000_22250000__EUR__t2d_vs_asthma	chr16_18750000_22250000	16	18750000	22250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_18750000_22250000__EUR__hypertension_vs_stroke	chr16_18750000_22250000	16	18750000	22250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_18750000_22250000__EUR__hypertension_vs_asthma	chr16_18750000_22250000	16	18750000	22250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_18750000_22250000__EUR__stroke_vs_asthma	chr16_18750000_22250000	16	18750000	22250000	EUR	stroke	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_22750000_25250000__EUR__bmi_vs_t2d	chr16_22750000_25250000	16	22750000	25250000	EUR	bmi	t2d	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz
chr16_22750000_25250000__EUR__bmi_vs_hypertension	chr16_22750000_25250000	16	22750000	25250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_22750000_25250000__EUR__bmi_vs_stroke	chr16_22750000_25250000	16	22750000	25250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_22750000_25250000__EUR__bmi_vs_asthma	chr16_22750000_25250000	16	22750000	25250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_22750000_25250000__EUR__t2d_vs_hypertension	chr16_22750000_25250000	16	22750000	25250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_22750000_25250000__EUR__t2d_vs_stroke	chr16_22750000_25250000	16	22750000	25250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_22750000_25250000__EUR__t2d_vs_asthma	chr16_22750000_25250000	16	22750000	25250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_22750000_25250000__EUR__hypertension_vs_stroke	chr16_22750000_25250000	16	22750000	25250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_22750000_25250000__EUR__hypertension_vs_asthma	chr16_22750000_25250000	16	22750000	25250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_22750000_25250000__EUR__stroke_vs_asthma	chr16_22750000_25250000	16	22750000	25250000	EUR	stroke	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_26750000_32250000__EUR__bmi_vs_t2d	chr16_26750000_32250000	16	26750000	32250000	EUR	bmi	t2d	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz
chr16_26750000_32250000__EUR__bmi_vs_hypertension	chr16_26750000_32250000	16	26750000	32250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_26750000_32250000__EUR__bmi_vs_stroke	chr16_26750000_32250000	16	26750000	32250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_26750000_32250000__EUR__bmi_vs_asthma	chr16_26750000_32250000	16	26750000	32250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_26750000_32250000__EUR__t2d_vs_hypertension	chr16_26750000_32250000	16	26750000	32250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_26750000_32250000__EUR__t2d_vs_stroke	chr16_26750000_32250000	16	26750000	32250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_26750000_32250000__EUR__t2d_vs_asthma	chr16_26750000_32250000	16	26750000	32250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_26750000_32250000__EUR__hypertension_vs_stroke	chr16_26750000_32250000	16	26750000	32250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_26750000_32250000__EUR__hypertension_vs_asthma	chr16_26750000_32250000	16	26750000	32250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_26750000_32250000__EUR__stroke_vs_asthma	chr16_26750000_32250000	16	26750000	32250000	EUR	stroke	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_48750000_55250000__EUR__bmi_vs_t2d	chr16_48750000_55250000	16	48750000	55250000	EUR	bmi	t2d	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz
chr16_48750000_55250000__EUR__bmi_vs_hypertension	chr16_48750000_55250000	16	48750000	55250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_48750000_55250000__EUR__bmi_vs_stroke	chr16_48750000_55250000	16	48750000	55250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_48750000_55250000__EUR__bmi_vs_asthma	chr16_48750000_55250000	16	48750000	55250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_48750000_55250000__EUR__t2d_vs_hypertension	chr16_48750000_55250000	16	48750000	55250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_48750000_55250000__EUR__t2d_vs_stroke	chr16_48750000_55250000	16	48750000	55250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_48750000_55250000__EUR__t2d_vs_asthma	chr16_48750000_55250000	16	48750000	55250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_48750000_55250000__EUR__hypertension_vs_stroke	chr16_48750000_55250000	16	48750000	55250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_48750000_55250000__EUR__hypertension_vs_asthma	chr16_48750000_55250000	16	48750000	55250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_48750000_55250000__EUR__stroke_vs_asthma	chr16_48750000_55250000	16	48750000	55250000	EUR	stroke	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_55750000_57250000__EUR__bmi_vs_t2d	chr16_55750000_57250000	16	55750000	57250000	EUR	bmi	t2d	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz
chr16_55750000_57250000__EUR__bmi_vs_hypertension	chr16_55750000_57250000	16	55750000	57250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_55750000_57250000__EUR__bmi_vs_stroke	chr16_55750000_57250000	16	55750000	57250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_55750000_57250000__EUR__bmi_vs_asthma	chr16_55750000_57250000	16	55750000	57250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_55750000_57250000__EUR__t2d_vs_hypertension	chr16_55750000_57250000	16	55750000	57250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_55750000_57250000__EUR__t2d_vs_stroke	chr16_55750000_57250000	16	55750000	57250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_55750000_57250000__EUR__t2d_vs_asthma	chr16_55750000_57250000	16	55750000	57250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_55750000_57250000__EUR__hypertension_vs_stroke	chr16_55750000_57250000	16	55750000	57250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_55750000_57250000__EUR__hypertension_vs_asthma	chr16_55750000_57250000	16	55750000	57250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_55750000_57250000__EUR__stroke_vs_asthma	chr16_55750000_57250000	16	55750000	57250000	EUR	stroke	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_59750000_61250000__EUR__bmi_vs_t2d	chr16_59750000_61250000	16	59750000	61250000	EUR	bmi	t2d	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz
chr16_59750000_61250000__EUR__bmi_vs_hypertension	chr16_59750000_61250000	16	59750000	61250000	EUR	bmi	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_59750000_61250000__EUR__bmi_vs_stroke	chr16_59750000_61250000	16	59750000	61250000	EUR	bmi	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_59750000_61250000__EUR__bmi_vs_asthma	chr16_59750000_61250000	16	59750000	61250000	EUR	bmi	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/bmi.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_59750000_61250000__EUR__t2d_vs_hypertension	chr16_59750000_61250000	16	59750000	61250000	EUR	t2d	hypertension	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz
chr16_59750000_61250000__EUR__t2d_vs_stroke	chr16_59750000_61250000	16	59750000	61250000	EUR	t2d	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_59750000_61250000__EUR__t2d_vs_asthma	chr16_59750000_61250000	16	59750000	61250000	EUR	t2d	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/t2d.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
chr16_59750000_61250000__EUR__hypertension_vs_stroke	chr16_59750000_61250000	16	59750000	61250000	EUR	hypertension	stroke	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/stroke.EUR.tsv.bgz
chr16_59750000_61250000__EUR__hypertension_vs_asthma	chr16_59750000_61250000	16	59750000	61250000	EUR	hypertension	asthma	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/hypertension.EUR.tsv.bgz	/share/clintonlab/ckclinto/admixmap/genome_wide/data_processed/harmonized_fixed/asthma.EUR.tsv.bgz
